20260531204927,10.0.0.13,55809,192.168.70.135,5001,1,0.0-1.0,1572924,12583392
20260531204928,10.0.0.13,55809,192.168.70.135,5001,1,1.0-2.0,2752512,22020096
20260531204929,10.0.0.13,55809,192.168.70.135,5001,1,2.0-3.0,2490368,19922944
20260531204930,10.0.0.13,55809,192.168.70.135,5001,1,3.0-4.0,3276800,26214400
20260531204931,10.0.0.13,55809,192.168.70.135,5001,1,4.0-5.0,3276800,26214400
20260531204932,10.0.0.13,55809,192.168.70.135,5001,1,5.0-6.0,2752512,22020096
20260531204933,10.0.0.13,55809,192.168.70.135,5001,1,6.0-7.0,2302720,18421760
20260531204934,10.0.0.13,55809,192.168.70.135,5001,1,7.0-8.0,2345760,18766080
20260531204935,10.0.0.13,55809,192.168.70.135,5001,1,8.0-9.0,2345760,18766080
20260531204936,10.0.0.13,55809,192.168.70.135,5001,1,9.0-10.0,2345760,18766080
20260531204937,10.0.0.13,55809,192.168.70.135,5001,1,10.0-11.0,2476832,19814656
20260531204938,10.0.0.13,55809,192.168.70.135,5001,1,11.0-12.0,2279848,18238784
20260531204939,10.0.0.13,55809,192.168.70.135,5001,1,12.0-13.0,2345760,18766080
20260531204940,10.0.0.13,55809,192.168.70.135,5001,1,13.0-14.0,2345760,18766080
20260531204941,10.0.0.13,55809,192.168.70.135,5001,1,14.0-15.0,2345760,18766080
20260531204942,10.0.0.13,55809,192.168.70.135,5001,1,15.0-16.0,2280600,18244800
20260531204943,10.0.0.13,55809,192.168.70.135,5001,1,16.0-17.0,2295080,18360640
20260531204944,10.0.0.13,55809,192.168.70.135,5001,1,17.0-18.0,1251128,10009024
20260531204945,10.0.0.13,55809,192.168.70.135,5001,1,18.0-19.0,2254760,18038080
20260531204946,10.0.0.13,55809,192.168.70.135,5001,1,19.0-20.0,2981768,23854144
20260531204947,10.0.0.13,55809,192.168.70.135,5001,1,20.0-21.0,1472336,11778688
20260531204948,10.0.0.13,55809,192.168.70.135,5001,1,21.0-22.0,3309296,26474368
