20260531205157,10.0.0.14,56886,192.168.70.135,5001,1,0.0-1.0,1311240,10489920,0.000,0,892,0.000,0
20260531205158,10.0.0.14,56886,192.168.70.135,5001,1,1.0-2.0,1312710,10501680,0.000,0,893,0.000,0
20260531205159,10.0.0.14,56886,192.168.70.135,5001,1,2.0-3.0,1309770,10478160,0.000,0,891,0.000,0
20260531205200,10.0.0.14,56886,192.168.70.135,5001,1,3.0-4.0,1311240,10489920,0.000,0,892,0.000,0
20260531205201,10.0.0.14,56886,192.168.70.135,5001,1,4.0-5.0,1311240,10489920,0.000,0,892,0.000,0
20260531205202,10.0.0.14,56886,192.168.70.135,5001,1,5.0-6.0,1309770,10478160,0.000,0,891,0.000,0
20260531205203,10.0.0.14,56886,192.168.70.135,5001,1,6.0-7.0,1309770,10478160,0.000,0,891,0.000,0
20260531205204,10.0.0.14,56886,192.168.70.135,5001,1,7.0-8.0,1311240,10489920,0.000,0,892,0.000,0
20260531205205,10.0.0.14,56886,192.168.70.135,5001,1,8.0-9.0,1311240,10489920,0.000,0,892,0.000,0
20260531205206,10.0.0.14,56886,192.168.70.135,5001,1,9.0-10.0,1311240,10489920,0.000,0,892,0.000,0
20260531205207,10.0.0.14,56886,192.168.70.135,5001,1,10.0-11.0,1311240,10489920,0.000,0,892,0.000,0
20260531205208,10.0.0.14,56886,192.168.70.135,5001,1,11.0-12.0,1309770,10478160,0.000,0,891,0.000,0
20260531205209,10.0.0.14,56886,192.168.70.135,5001,1,12.0-13.0,1311240,10489920,0.000,0,892,0.000,0
20260531205210,10.0.0.14,56886,192.168.70.135,5001,1,13.0-14.0,1309770,10478160,0.000,0,891,0.000,0
20260531205211,10.0.0.14,56886,192.168.70.135,5001,1,14.0-15.0,1311240,10489920,0.000,0,892,0.000,0
20260531205212,10.0.0.14,56886,192.168.70.135,5001,1,15.0-16.0,1311240,10489920,0.000,0,892,0.000,0
20260531205213,10.0.0.14,56886,192.168.70.135,5001,1,16.0-17.0,1309770,10478160,0.000,0,891,0.000,0
20260531205214,10.0.0.14,56886,192.168.70.135,5001,1,17.0-18.0,1309770,10478160,0.000,0,891,0.000,0
20260531205215,10.0.0.14,56886,192.168.70.135,5001,1,18.0-19.0,1312710,10501680,0.000,0,893,0.000,0
20260531205216,10.0.0.14,56886,192.168.70.135,5001,1,19.0-20.0,1309770,10478160,0.000,0,891,0.000,0
20260531205217,10.0.0.14,56886,192.168.70.135,5001,1,20.0-21.0,1311240,10489920,0.000,0,892,0.000,0
20260531205218,10.0.0.14,56886,192.168.70.135,5001,1,21.0-22.0,1311240,10489920,0.000,0,892,0.000,0
20260531205219,10.0.0.14,56886,192.168.70.135,5001,1,22.0-23.0,1309770,10478160,0.000,0,891,0.000,0
20260531205220,10.0.0.14,56886,192.168.70.135,5001,1,23.0-24.0,1311240,10489920,0.000,0,892,0.000,0
20260531205221,10.0.0.14,56886,192.168.70.135,5001,1,24.0-25.0,1311240,10489920,0.000,0,892,0.000,0
20260531205222,10.0.0.14,56886,192.168.70.135,5001,1,25.0-26.0,1309770,10478160,0.000,0,891,0.000,0
20260531205223,10.0.0.14,56886,192.168.70.135,5001,1,26.0-27.0,1309770,10478160,0.000,0,891,0.000,0
20260531205224,10.0.0.14,56886,192.168.70.135,5001,1,27.0-28.0,1311240,10489920,0.000,0,892,0.000,0
20260531205225,10.0.0.14,56886,192.168.70.135,5001,1,28.0-29.0,1311240,10489920,0.000,0,892,0.000,0
20260531205226,10.0.0.14,56886,192.168.70.135,5001,1,29.0-30.0,1311240,10489920,0.000,0,892,0.000,0
20260531205227,10.0.0.14,56886,192.168.70.135,5001,1,30.0-31.0,1308300,10466400,0.000,0,890,0.000,0
20260531205228,10.0.0.14,56886,192.168.70.135,5001,1,31.0-32.0,1312710,10501680,0.000,0,893,0.000,0
20260531205229,10.0.0.14,56886,192.168.70.135,5001,1,32.0-33.0,1311240,10489920,0.000,0,892,0.000,0
20260531205230,10.0.0.14,56886,192.168.70.135,5001,1,33.0-34.0,1309770,10478160,0.000,0,891,0.000,0
