[sudo] password for mobile: 
20260530190026,192.168.70.135,46435,10.0.0.24,5001,1,0.0-1.0,2490428,19923424
20260530190027,192.168.70.135,46435,10.0.0.24,5001,1,1.0-2.0,3670016,29360128
20260530190028,192.168.70.135,46435,10.0.0.24,5001,1,2.0-3.0,4980736,39845888
20260530190029,192.168.70.135,46435,10.0.0.24,5001,1,3.0-4.0,3670016,29360128
20260530190030,192.168.70.135,46435,10.0.0.24,5001,1,4.0-5.0,4325376,34603008
20260530190031,192.168.70.135,46435,10.0.0.24,5001,1,5.0-6.0,3276800,26214400
20260530190032,192.168.70.135,46435,10.0.0.24,5001,1,6.0-7.0,4325376,34603008
20260530190033,192.168.70.135,46435,10.0.0.24,5001,1,7.0-8.0,3407872,27262976
20260530190034,192.168.70.135,46435,10.0.0.24,5001,1,8.0-9.0,3407872,27262976
20260530190035,192.168.70.135,46435,10.0.0.24,5001,1,9.0-10.0,1703936,13631488
20260530190036,192.168.70.135,46435,10.0.0.24,5001,1,10.0-11.0,2621440,20971520
20260530190037,192.168.70.135,46435,10.0.0.24,5001,1,11.0-12.0,3538944,28311552
20260530190038,192.168.70.135,46435,10.0.0.24,5001,1,12.0-13.0,2490368,19922944
20260530190039,192.168.70.135,46435,10.0.0.24,5001,1,13.0-14.0,4325376,34603008
20260530190040,192.168.70.135,46435,10.0.0.24,5001,1,14.0-15.0,1835008,14680064
20260530190041,192.168.70.135,46435,10.0.0.24,5001,1,15.0-16.0,2621440,20971520
20260530190042,192.168.70.135,46435,10.0.0.24,5001,1,16.0-17.0,2490368,19922944
20260530190043,192.168.70.135,46435,10.0.0.24,5001,1,17.0-18.0,2621440,20971520
20260530190044,192.168.70.135,46435,10.0.0.24,5001,1,18.0-19.0,2752512,22020096
20260530190045,192.168.70.135,46435,10.0.0.24,5001,1,19.0-20.0,2490368,19922944
20260530190046,192.168.70.135,46435,10.0.0.24,5001,1,20.0-21.0,3538944,28311552
20260530190047,192.168.70.135,46435,10.0.0.24,5001,1,21.0-22.0,3276800,26214400
20260530190048,192.168.70.135,46435,10.0.0.24,5001,1,22.0-23.0,2883584,23068672
20260530190049,192.168.70.135,46435,10.0.0.24,5001,1,23.0-24.0,2490368,19922944
20260530190050,192.168.70.135,46435,10.0.0.24,5001,1,24.0-25.0,2621440,20971520
20260530190051,192.168.70.135,46435,10.0.0.24,5001,1,25.0-26.0,2621440,20971520
20260530190052,192.168.70.135,46435,10.0.0.24,5001,1,26.0-27.0,3407872,27262976
20260530190053,192.168.70.135,46435,10.0.0.24,5001,1,27.0-28.0,2621440,20971520
20260530190054,192.168.70.135,46435,10.0.0.24,5001,1,28.0-29.0,3670016,29360128
20260530190055,192.168.70.135,46435,10.0.0.24,5001,1,29.0-30.0,3538944,28311552
20260530190056,192.168.70.135,46435,10.0.0.24,5001,1,30.0-31.0,4587520,36700160
20260530190057,192.168.70.135,46435,10.0.0.24,5001,1,31.0-32.0,3670016,29360128
20260530190058,192.168.70.135,46435,10.0.0.24,5001,1,32.0-33.0,4456448,35651584
20260530190059,192.168.70.135,46435,10.0.0.24,5001,1,33.0-34.0,4325376,34603008
20260530190100,192.168.70.135,46435,10.0.0.24,5001,1,34.0-35.0,4456448,35651584
20260530190101,192.168.70.135,46435,10.0.0.24,5001,1,35.0-36.0,5505024,44040192
20260530190102,192.168.70.135,46435,10.0.0.24,5001,1,36.0-37.0,3670016,29360128
20260530190103,192.168.70.135,46435,10.0.0.24,5001,1,37.0-38.0,4194304,33554432
20260530190104,192.168.70.135,46435,10.0.0.24,5001,1,38.0-39.0,2621440,20971520
20260530190105,192.168.70.135,46435,10.0.0.24,5001,1,39.0-40.0,2490368,19922944
20260530190106,192.168.70.135,46435,10.0.0.24,5001,1,40.0-41.0,2752512,22020096
20260530190107,192.168.70.135,46435,10.0.0.24,5001,1,41.0-42.0,3538944,28311552
20260530190108,192.168.70.135,46435,10.0.0.24,5001,1,42.0-43.0,3276800,26214400
20260530190109,192.168.70.135,46435,10.0.0.24,5001,1,43.0-44.0,3407872,27262976
20260530190110,192.168.70.135,46435,10.0.0.24,5001,1,44.0-45.0,3538944,28311552
20260530190111,192.168.70.135,46435,10.0.0.24,5001,1,45.0-46.0,4456448,35651584
20260530190112,192.168.70.135,46435,10.0.0.24,5001,1,46.0-47.0,3538944,28311552
20260530190113,192.168.70.135,46435,10.0.0.24,5001,1,47.0-48.0,4456448,35651584
20260530190114,192.168.70.135,46435,10.0.0.24,5001,1,48.0-49.0,4325376,34603008
20260530190115,192.168.70.135,46435,10.0.0.24,5001,1,49.0-50.0,3538944,28311552
20260530190116,192.168.70.135,46435,10.0.0.24,5001,1,50.0-51.0,3538944,28311552
20260530190117,192.168.70.135,46435,10.0.0.24,5001,1,51.0-52.0,2490368,19922944
20260530190118,192.168.70.135,46435,10.0.0.24,5001,1,52.0-53.0,2621440,20971520
20260530190119,192.168.70.135,46435,10.0.0.24,5001,1,53.0-54.0,3407872,27262976
20260530190120,192.168.70.135,46435,10.0.0.24,5001,1,54.0-55.0,2883584,23068672
20260530190121,192.168.70.135,46435,10.0.0.24,5001,1,55.0-56.0,2621440,20971520
20260530190122,192.168.70.135,46435,10.0.0.24,5001,1,56.0-57.0,3538944,28311552
20260530190123,192.168.70.135,46435,10.0.0.24,5001,1,57.0-58.0,3538944,28311552
20260530190124,192.168.70.135,46435,10.0.0.24,5001,1,58.0-59.0,3407872,27262976
20260530190125,192.168.70.135,46435,10.0.0.24,5001,1,59.0-60.0,3407872,27262976
20260530190125,192.168.70.135,46435,10.0.0.24,5001,1,60.0-60.5,131072,2116317
20260530190125,192.168.70.135,46435,10.0.0.24,5001,1,0.0-60.5,202113084,26727697
