[sudo] password for mobile: 
20260531214813,192.168.70.135,60707,10.0.0.13,5001,1,0.0-1.0,2621500,20972000
20260531214814,192.168.70.135,60707,10.0.0.13,5001,1,1.0-2.0,3014656,24117248
20260531214815,192.168.70.135,60707,10.0.0.13,5001,1,2.0-3.0,3932160,31457280
20260531214816,192.168.70.135,60707,10.0.0.13,5001,1,3.0-4.0,3145728,25165824
20260531214817,192.168.70.135,60707,10.0.0.13,5001,1,4.0-5.0,4325376,34603008
20260531214818,192.168.70.135,60707,10.0.0.13,5001,1,5.0-6.0,3407872,27262976
20260531214819,192.168.70.135,60707,10.0.0.13,5001,1,6.0-7.0,3801088,30408704
20260531214820,192.168.70.135,60707,10.0.0.13,5001,1,7.0-8.0,3538944,28311552
20260531214821,192.168.70.135,60707,10.0.0.13,5001,1,8.0-9.0,3276800,26214400
20260531214822,192.168.70.135,60707,10.0.0.13,5001,1,9.0-10.0,4325376,34603008
20260531214823,192.168.70.135,60707,10.0.0.13,5001,1,10.0-11.0,3670016,29360128
20260531214824,192.168.70.135,60707,10.0.0.13,5001,1,11.0-12.0,3407872,27262976
20260531214825,192.168.70.135,60707,10.0.0.13,5001,1,12.0-13.0,3801088,30408704
20260531214826,192.168.70.135,60707,10.0.0.13,5001,1,13.0-14.0,3276800,26214400
20260531214827,192.168.70.135,60707,10.0.0.13,5001,1,14.0-15.0,3801088,30408704
20260531214828,192.168.70.135,60707,10.0.0.13,5001,1,15.0-16.0,2752512,22020096
20260531214829,192.168.70.135,60707,10.0.0.13,5001,1,16.0-17.0,3407872,27262976
20260531214830,192.168.70.135,60707,10.0.0.13,5001,1,17.0-18.0,4325376,34603008
20260531214831,192.168.70.135,60707,10.0.0.13,5001,1,18.0-19.0,3407872,27262976
20260531214832,192.168.70.135,60707,10.0.0.13,5001,1,19.0-20.0,3670016,29360128
20260531214833,192.168.70.135,60707,10.0.0.13,5001,1,20.0-21.0,3276800,26214400
20260531214834,192.168.70.135,60707,10.0.0.13,5001,1,21.0-22.0,3538944,28311552
20260531214835,192.168.70.135,60707,10.0.0.13,5001,1,22.0-23.0,3670016,29360128
20260531214836,192.168.70.135,60707,10.0.0.13,5001,1,23.0-24.0,3276800,26214400
20260531214837,192.168.70.135,60707,10.0.0.13,5001,1,24.0-25.0,3801088,30408704
20260531214838,192.168.70.135,60707,10.0.0.13,5001,1,25.0-26.0,3801088,30408704
20260531214839,192.168.70.135,60707,10.0.0.13,5001,1,26.0-27.0,3538944,28311552
20260531214840,192.168.70.135,60707,10.0.0.13,5001,1,27.0-28.0,3145728,25165824
20260531214841,192.168.70.135,60707,10.0.0.13,5001,1,28.0-29.0,3538944,28311552
20260531214842,192.168.70.135,60707,10.0.0.13,5001,1,29.0-30.0,4063232,32505856
20260531214843,192.168.70.135,60707,10.0.0.13,5001,1,30.0-31.0,4325376,34603008
20260531214844,192.168.70.135,60707,10.0.0.13,5001,1,31.0-32.0,3932160,31457280
20260531214845,192.168.70.135,60707,10.0.0.13,5001,1,32.0-33.0,3932160,31457280
20260531214846,192.168.70.135,60707,10.0.0.13,5001,1,33.0-34.0,4063232,32505856
20260531214847,192.168.70.135,60707,10.0.0.13,5001,1,34.0-35.0,3276800,26214400
20260531214848,192.168.70.135,60707,10.0.0.13,5001,1,35.0-36.0,4063232,32505856
20260531214849,192.168.70.135,60707,10.0.0.13,5001,1,36.0-37.0,3407872,27262976
20260531214850,192.168.70.135,60707,10.0.0.13,5001,1,37.0-38.0,4194304,33554432
20260531214851,192.168.70.135,60707,10.0.0.13,5001,1,38.0-39.0,4194304,33554432
20260531214852,192.168.70.135,60707,10.0.0.13,5001,1,39.0-40.0,3145728,25165824
20260531214853,192.168.70.135,60707,10.0.0.13,5001,1,40.0-41.0,4194304,33554432
20260531214854,192.168.70.135,60707,10.0.0.13,5001,1,41.0-42.0,2490368,19922944
