20260531204659,10.0.0.13,57476,192.168.70.135,5001,1,0.0-1.0,1312710,10501680,0.000,0,893,0.000,0
20260531204700,10.0.0.13,57476,192.168.70.135,5001,1,1.0-2.0,1309770,10478160,0.000,0,891,0.000,0
20260531204701,10.0.0.13,57476,192.168.70.135,5001,1,2.0-3.0,1308300,10466400,0.000,0,890,0.000,0
20260531204702,10.0.0.13,57476,192.168.70.135,5001,1,3.0-4.0,1314180,10513440,0.000,0,894,0.000,0
20260531204703,10.0.0.13,57476,192.168.70.135,5001,1,4.0-5.0,1309770,10478160,0.000,0,891,0.000,0
20260531204704,10.0.0.13,57476,192.168.70.135,5001,1,5.0-6.0,1308300,10466400,0.000,0,890,0.000,0
20260531204705,10.0.0.13,57476,192.168.70.135,5001,1,6.0-7.0,1312710,10501680,0.000,0,893,0.000,0
20260531204706,10.0.0.13,57476,192.168.70.135,5001,1,7.0-8.0,1312710,10501680,0.000,0,893,0.000,0
20260531204707,10.0.0.13,57476,192.168.70.135,5001,1,8.0-9.0,1309770,10478160,0.000,0,891,0.000,0
20260531204708,10.0.0.13,57476,192.168.70.135,5001,1,9.0-10.0,1311240,10489920,0.000,0,892,0.000,0
20260531204709,10.0.0.13,57476,192.168.70.135,5001,1,10.0-11.0,1309770,10478160,0.000,0,891,0.000,0
20260531204710,10.0.0.13,57476,192.168.70.135,5001,1,11.0-12.0,1311240,10489920,0.000,0,892,0.000,0
20260531204711,10.0.0.13,57476,192.168.70.135,5001,1,12.0-13.0,1309770,10478160,0.000,0,891,0.000,0
20260531204712,10.0.0.13,57476,192.168.70.135,5001,1,13.0-14.0,1311240,10489920,0.000,0,892,0.000,0
20260531204713,10.0.0.13,57476,192.168.70.135,5001,1,14.0-15.0,1311240,10489920,0.000,0,892,0.000,0
20260531204714,10.0.0.13,57476,192.168.70.135,5001,1,15.0-16.0,1311240,10489920,0.000,0,892,0.000,0
20260531204715,10.0.0.13,57476,192.168.70.135,5001,1,16.0-17.0,1309770,10478160,0.000,0,891,0.000,0
20260531204716,10.0.0.13,57476,192.168.70.135,5001,1,17.0-18.0,1311240,10489920,0.000,0,892,0.000,0
20260531204717,10.0.0.13,57476,192.168.70.135,5001,1,18.0-19.0,1309770,10478160,0.000,0,891,0.000,0
20260531204718,10.0.0.13,57476,192.168.70.135,5001,1,19.0-20.0,1311240,10489920,0.000,0,892,0.000,0
20260531204719,10.0.0.13,57476,192.168.70.135,5001,1,20.0-21.0,1309770,10478160,0.000,0,891,0.000,0
20260531204720,10.0.0.13,57476,192.168.70.135,5001,1,21.0-22.0,1312710,10501680,0.000,0,893,0.000,0
20260531204721,10.0.0.13,57476,192.168.70.135,5001,1,22.0-23.0,1309770,10478160,0.000,0,891,0.000,0
20260531204722,10.0.0.13,57476,192.168.70.135,5001,1,23.0-24.0,1311240,10489920,0.000,0,892,0.000,0
20260531204723,10.0.0.13,57476,192.168.70.135,5001,1,24.0-25.0,1311240,10489920,0.000,0,892,0.000,0
20260531204724,10.0.0.13,57476,192.168.70.135,5001,1,25.0-26.0,1309770,10478160,0.000,0,891,0.000,0
20260531204725,10.0.0.13,57476,192.168.70.135,5001,1,26.0-27.0,1311240,10489920,0.000,0,892,0.000,0
20260531204726,10.0.0.13,57476,192.168.70.135,5001,1,27.0-28.0,1309770,10478160,0.000,0,891,0.000,0
20260531204727,10.0.0.13,57476,192.168.70.135,5001,1,28.0-29.0,1311240,10489920,0.000,0,892,0.000,0
20260531204728,10.0.0.13,57476,192.168.70.135,5001,1,29.0-30.0,1311240,10489920,0.000,0,892,0.000,0
20260531204729,10.0.0.13,57476,192.168.70.135,5001,1,30.0-31.0,1309770,10478160,0.000,0,891,0.000,0
20260531204730,10.0.0.13,57476,192.168.70.135,5001,1,31.0-32.0,1309770,10478160,0.000,0,891,0.000,0
20260531204731,10.0.0.13,57476,192.168.70.135,5001,1,32.0-33.0,1312710,10501680,0.000,0,893,0.000,0
20260531204732,10.0.0.13,57476,192.168.70.135,5001,1,33.0-34.0,1309770,10478160,0.000,0,891,0.000,0
