[sudo] password for mobile: 
20260530185527,192.168.70.135,48413,10.0.0.23,5001,1,0.0-1.0,2621500,20972000
20260530185528,192.168.70.135,48413,10.0.0.23,5001,1,1.0-2.0,3145728,25165824
20260530185529,192.168.70.135,48413,10.0.0.23,5001,1,2.0-3.0,4587520,36700160
20260530185530,192.168.70.135,48413,10.0.0.23,5001,1,3.0-4.0,4849664,38797312
20260530185531,192.168.70.135,48413,10.0.0.23,5001,1,4.0-5.0,5111808,40894464
20260530185532,192.168.70.135,48413,10.0.0.23,5001,1,5.0-6.0,3276800,26214400
20260530185533,192.168.70.135,48413,10.0.0.23,5001,1,6.0-7.0,3801088,30408704
20260530185534,192.168.70.135,48413,10.0.0.23,5001,1,7.0-8.0,3932160,31457280
20260530185535,192.168.70.135,48413,10.0.0.23,5001,1,8.0-9.0,3276800,26214400
20260530185536,192.168.70.135,48413,10.0.0.23,5001,1,9.0-10.0,3670016,29360128
20260530185537,192.168.70.135,48413,10.0.0.23,5001,1,10.0-11.0,3145728,25165824
20260530185538,192.168.70.135,48413,10.0.0.23,5001,1,11.0-12.0,2359296,18874368
20260530185539,192.168.70.135,48413,10.0.0.23,5001,1,12.0-13.0,2490368,19922944
20260530185540,192.168.70.135,48413,10.0.0.23,5001,1,13.0-14.0,3014656,24117248
20260530185541,192.168.70.135,48413,10.0.0.23,5001,1,14.0-15.0,2359296,18874368
20260530185542,192.168.70.135,48413,10.0.0.23,5001,1,15.0-16.0,3276800,26214400
20260530185543,192.168.70.135,48413,10.0.0.23,5001,1,16.0-17.0,2490368,19922944
20260530185544,192.168.70.135,48413,10.0.0.23,5001,1,17.0-18.0,2359296,18874368
20260530185545,192.168.70.135,48413,10.0.0.23,5001,1,18.0-19.0,2359296,18874368
20260530185546,192.168.70.135,48413,10.0.0.23,5001,1,19.0-20.0,2490368,19922944
20260530185547,192.168.70.135,48413,10.0.0.23,5001,1,20.0-21.0,2359296,18874368
20260530185548,192.168.70.135,48413,10.0.0.23,5001,1,21.0-22.0,3145728,25165824
20260530185549,192.168.70.135,48413,10.0.0.23,5001,1,22.0-23.0,2228224,17825792
20260530185550,192.168.70.135,48413,10.0.0.23,5001,1,23.0-24.0,3407872,27262976
20260530185551,192.168.70.135,48413,10.0.0.23,5001,1,24.0-25.0,3014656,24117248
20260530185552,192.168.70.135,48413,10.0.0.23,5001,1,25.0-26.0,2490368,19922944
20260530185553,192.168.70.135,48413,10.0.0.23,5001,1,26.0-27.0,3145728,25165824
20260530185554,192.168.70.135,48413,10.0.0.23,5001,1,27.0-28.0,3801088,30408704
20260530185555,192.168.70.135,48413,10.0.0.23,5001,1,28.0-29.0,3932160,31457280
20260530185556,192.168.70.135,48413,10.0.0.23,5001,1,29.0-30.0,3145728,25165824
20260530185557,192.168.70.135,48413,10.0.0.23,5001,1,30.0-31.0,2621440,20971520
20260530185558,192.168.70.135,48413,10.0.0.23,5001,1,31.0-32.0,3801088,30408704
20260530185559,192.168.70.135,48413,10.0.0.23,5001,1,32.0-33.0,2621440,20971520
20260530185600,192.168.70.135,48413,10.0.0.23,5001,1,33.0-34.0,2228224,17825792
20260530185601,192.168.70.135,48413,10.0.0.23,5001,1,34.0-35.0,1572864,12582912
20260530185602,192.168.70.135,48413,10.0.0.23,5001,1,35.0-36.0,3014656,24117248
20260530185603,192.168.70.135,48413,10.0.0.23,5001,1,36.0-37.0,2490368,19922944
20260530185604,192.168.70.135,48413,10.0.0.23,5001,1,37.0-38.0,2359296,18874368
20260530185605,192.168.70.135,48413,10.0.0.23,5001,1,38.0-39.0,3801088,30408704
20260530185606,192.168.70.135,48413,10.0.0.23,5001,1,39.0-40.0,3801088,30408704
20260530185607,192.168.70.135,48413,10.0.0.23,5001,1,40.0-41.0,3145728,25165824
20260530185608,192.168.70.135,48413,10.0.0.23,5001,1,41.0-42.0,2359296,18874368
20260530185609,192.168.70.135,48413,10.0.0.23,5001,1,42.0-43.0,3276800,26214400
20260530185610,192.168.70.135,48413,10.0.0.23,5001,1,43.0-44.0,3014656,24117248
20260530185611,192.168.70.135,48413,10.0.0.23,5001,1,44.0-45.0,3145728,25165824
20260530185612,192.168.70.135,48413,10.0.0.23,5001,1,45.0-46.0,3145728,25165824
20260530185613,192.168.70.135,48413,10.0.0.23,5001,1,46.0-47.0,3276800,26214400
20260530185614,192.168.70.135,48413,10.0.0.23,5001,1,47.0-48.0,3407872,27262976
20260530185615,192.168.70.135,48413,10.0.0.23,5001,1,48.0-49.0,3932160,31457280
20260530185616,192.168.70.135,48413,10.0.0.23,5001,1,49.0-50.0,3145728,25165824
20260530185617,192.168.70.135,48413,10.0.0.23,5001,1,50.0-51.0,3407872,27262976
20260530185618,192.168.70.135,48413,10.0.0.23,5001,1,51.0-52.0,3145728,25165824
20260530185619,192.168.70.135,48413,10.0.0.23,5001,1,52.0-53.0,3014656,24117248
20260530185620,192.168.70.135,48413,10.0.0.23,5001,1,53.0-54.0,3276800,26214400
20260530185621,192.168.70.135,48413,10.0.0.23,5001,1,54.0-55.0,2883584,23068672
20260530185622,192.168.70.135,48413,10.0.0.23,5001,1,55.0-56.0,2490368,19922944
20260530185623,192.168.70.135,48413,10.0.0.23,5001,1,56.0-57.0,3276800,26214400
20260530185624,192.168.70.135,48413,10.0.0.23,5001,1,57.0-58.0,3145728,25165824
20260530185625,192.168.70.135,48413,10.0.0.23,5001,1,58.0-59.0,3276800,26214400
20260530185626,192.168.70.135,48413,10.0.0.23,5001,1,59.0-60.0,3014656,24117248
20260530185626,192.168.70.135,48413,10.0.0.23,5001,1,60.0-60.6,131072,1825261
20260530185626,192.168.70.135,48413,10.0.0.23,5001,1,0.0-60.6,186515516,24632883
