[sudo] password for mobile: 
20260530185258,192.168.70.135,47801,10.0.0.23,5001,1,0.0-1.0,1312710,10501680,0.000,0,893,0.000,0
20260530185259,192.168.70.135,47801,10.0.0.23,5001,1,1.0-2.0,1311240,10489920,0.000,0,892,0.000,0
20260530185300,192.168.70.135,47801,10.0.0.23,5001,1,2.0-3.0,1309770,10478160,0.000,0,891,0.000,0
20260530185301,192.168.70.135,47801,10.0.0.23,5001,1,3.0-4.0,1311240,10489920,0.000,0,892,0.000,0
20260530185302,192.168.70.135,47801,10.0.0.23,5001,1,4.0-5.0,1311240,10489920,0.000,0,892,0.000,0
20260530185303,192.168.70.135,47801,10.0.0.23,5001,1,5.0-6.0,1309770,10478160,0.000,0,891,0.000,0
20260530185304,192.168.70.135,47801,10.0.0.23,5001,1,6.0-7.0,1311240,10489920,0.000,0,892,0.000,0
20260530185305,192.168.70.135,47801,10.0.0.23,5001,1,7.0-8.0,1311240,10489920,0.000,0,892,0.000,0
20260530185306,192.168.70.135,47801,10.0.0.23,5001,1,8.0-9.0,1309770,10478160,0.000,0,891,0.000,0
20260530185307,192.168.70.135,47801,10.0.0.23,5001,1,9.0-10.0,1311240,10489920,0.000,0,892,0.000,0
20260530185308,192.168.70.135,47801,10.0.0.23,5001,1,10.0-11.0,1311240,10489920,0.000,0,892,0.000,0
20260530185309,192.168.70.135,47801,10.0.0.23,5001,1,11.0-12.0,1309770,10478160,0.000,0,891,0.000,0
20260530185310,192.168.70.135,47801,10.0.0.23,5001,1,12.0-13.0,1311240,10489920,0.000,0,892,0.000,0
20260530185311,192.168.70.135,47801,10.0.0.23,5001,1,13.0-14.0,1309770,10478160,0.000,0,891,0.000,0
20260530185312,192.168.70.135,47801,10.0.0.23,5001,1,14.0-15.0,1311240,10489920,0.000,0,892,0.000,0
20260530185313,192.168.70.135,47801,10.0.0.23,5001,1,15.0-16.0,1311240,10489920,0.000,0,892,0.000,0
20260530185314,192.168.70.135,47801,10.0.0.23,5001,1,16.0-17.0,1309770,10478160,0.000,0,891,0.000,0
20260530185315,192.168.70.135,47801,10.0.0.23,5001,1,17.0-18.0,1311240,10489920,0.000,0,892,0.000,0
20260530185316,192.168.70.135,47801,10.0.0.23,5001,1,18.0-19.0,1311240,10489920,0.000,0,892,0.000,0
20260530185317,192.168.70.135,47801,10.0.0.23,5001,1,19.0-20.0,1309770,10478160,0.000,0,891,0.000,0
20260530185318,192.168.70.135,47801,10.0.0.23,5001,1,20.0-21.0,1311240,10489920,0.000,0,892,0.000,0
20260530185319,192.168.70.135,47801,10.0.0.23,5001,1,21.0-22.0,1311240,10489920,0.000,0,892,0.000,0
20260530185320,192.168.70.135,47801,10.0.0.23,5001,1,22.0-23.0,1309770,10478160,0.000,0,891,0.000,0
20260530185321,192.168.70.135,47801,10.0.0.23,5001,1,23.0-24.0,1311240,10489920,0.000,0,892,0.000,0
20260530185322,192.168.70.135,47801,10.0.0.23,5001,1,24.0-25.0,1311240,10489920,0.000,0,892,0.000,0
20260530185323,192.168.70.135,47801,10.0.0.23,5001,1,25.0-26.0,1309770,10478160,0.000,0,891,0.000,0
20260530185324,192.168.70.135,47801,10.0.0.23,5001,1,26.0-27.0,1311240,10489920,0.000,0,892,0.000,0
20260530185325,192.168.70.135,47801,10.0.0.23,5001,1,27.0-28.0,1309770,10478160,0.000,0,891,0.000,0
20260530185326,192.168.70.135,47801,10.0.0.23,5001,1,28.0-29.0,1311240,10489920,0.000,0,892,0.000,0
20260530185327,192.168.70.135,47801,10.0.0.23,5001,1,29.0-30.0,1311240,10489920,0.000,0,892,0.000,0
20260530185328,192.168.70.135,47801,10.0.0.23,5001,1,30.0-31.0,1309770,10478160,0.000,0,891,0.000,0
20260530185329,192.168.70.135,47801,10.0.0.23,5001,1,31.0-32.0,1311240,10489920,0.000,0,892,0.000,0
20260530185330,192.168.70.135,47801,10.0.0.23,5001,1,32.0-33.0,1311240,10489920,0.000,0,892,0.000,0
20260530185331,192.168.70.135,47801,10.0.0.23,5001,1,33.0-34.0,1309770,10478160,0.000,0,891,0.000,0
20260530185332,192.168.70.135,47801,10.0.0.23,5001,1,34.0-35.0,1311240,10489920,0.000,0,892,0.000,0
20260530185333,192.168.70.135,47801,10.0.0.23,5001,1,35.0-36.0,1311240,10489920,0.000,0,892,0.000,0
20260530185334,192.168.70.135,47801,10.0.0.23,5001,1,36.0-37.0,1308300,10466400,0.000,0,890,0.000,0
20260530185335,192.168.70.135,47801,10.0.0.23,5001,1,37.0-38.0,1312710,10501680,0.000,0,893,0.000,0
20260530185336,192.168.70.135,47801,10.0.0.23,5001,1,38.0-39.0,1311240,10489920,0.000,0,892,0.000,0
20260530185337,192.168.70.135,47801,10.0.0.23,5001,1,39.0-40.0,1309770,10478160,0.000,0,891,0.000,0
20260530185338,192.168.70.135,47801,10.0.0.23,5001,1,40.0-41.0,1311240,10489920,0.000,0,892,0.000,0
20260530185339,192.168.70.135,47801,10.0.0.23,5001,1,41.0-42.0,1311240,10489920,0.000,0,892,0.000,0
20260530185340,192.168.70.135,47801,10.0.0.23,5001,1,42.0-43.0,1309770,10478160,0.000,0,891,0.000,0
20260530185341,192.168.70.135,47801,10.0.0.23,5001,1,43.0-44.0,1311240,10489920,0.000,0,892,0.000,0
20260530185342,192.168.70.135,47801,10.0.0.23,5001,1,44.0-45.0,1309770,10478160,0.000,0,891,0.000,0
20260530185343,192.168.70.135,47801,10.0.0.23,5001,1,45.0-46.0,1311240,10489920,0.000,0,892,0.000,0
20260530185344,192.168.70.135,47801,10.0.0.23,5001,1,46.0-47.0,1311240,10489920,0.000,0,892,0.000,0
20260530185345,192.168.70.135,47801,10.0.0.23,5001,1,47.0-48.0,1309770,10478160,0.000,0,891,0.000,0
20260530185346,192.168.70.135,47801,10.0.0.23,5001,1,48.0-49.0,1311240,10489920,0.000,0,892,0.000,0
20260530185347,192.168.70.135,47801,10.0.0.23,5001,1,49.0-50.0,1311240,10489920,0.000,0,892,0.000,0
20260530185348,192.168.70.135,47801,10.0.0.23,5001,1,50.0-51.0,1309770,10478160,0.000,0,891,0.000,0
20260530185349,192.168.70.135,47801,10.0.0.23,5001,1,51.0-52.0,1311240,10489920,0.000,0,892,0.000,0
20260530185350,192.168.70.135,47801,10.0.0.23,5001,1,52.0-53.0,1311240,10489920,0.000,0,892,0.000,0
20260530185351,192.168.70.135,47801,10.0.0.23,5001,1,53.0-54.0,1309770,10478160,0.000,0,891,0.000,0
20260530185352,192.168.70.135,47801,10.0.0.23,5001,1,54.0-55.0,1311240,10489920,0.000,0,892,0.000,0
20260530185353,192.168.70.135,47801,10.0.0.23,5001,1,55.0-56.0,1311240,10489920,0.000,0,892,0.000,0
20260530185354,192.168.70.135,47801,10.0.0.23,5001,1,56.0-57.0,1309770,10478160,0.000,0,891,0.000,0
20260530185355,192.168.70.135,47801,10.0.0.23,5001,1,57.0-58.0,1311240,10489920,0.000,0,892,0.000,0
20260530185356,192.168.70.135,47801,10.0.0.23,5001,1,58.0-59.0,1311240,10489920,0.000,0,892,0.000,0
20260530185357,192.168.70.135,47801,10.0.0.23,5001,1,59.0-60.0,1309770,10478160,0.000,0,891,0.000,0
20260530185357,192.168.70.135,47801,10.0.0.23,5001,1,0.0-60.0,78647940,10486131,0.000,0,-1,-0.000,0
